cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
14272391,34,306.249999976,312,5.02934714497,174,545,371,299.358367347,36.5060316709,366714,297.0,255,793,538,425.675102041,56.0937603617,521452,422.0,437,1326,889,758.137142857,93.2067833215,928718,770.0,148,1082,934,481.248163265,88.6420941989,589529,479.0,0.0379589311779,0.494017094374,0.456058163196,0.227168303771,0.0613848839469,278.281172119,0.22546,687,2420,1733,1206.28163265,169.312684619,1477695,1196.0,-0.114868164062,0.5810546875,0.695922851562,0.0825319375797,0.13050569967,101.101623535,0.0
14260970,41,488.749999986,276,3.52176817734,286,376,90,331.669565217,8.72309276469,648414,333.0,472,606,134,561.44398977,15.7947612941,1097623,565.0,529,808,279,665.945780051,29.1930364528,1301924,662.0,687,946,259,877.276214834,38.4530726325,1715075,886.0,-0.206632658839,0.0511049740016,0.257737632841,-0.136795899117,0.0302554134576,-267.435982774,-0.141753,1456,1875,419,1770.38976982,58.8527009308,3461112,1786.0,-0.132843017578,0.995788574219,1.1286315918,0.0534519361413,0.124342128762,104.498535156,0.0
14254774,51,2.49999999977,8,1.42729929299,211,248,37,230.1,11.4494541355,2301,231.5,245,316,71,292.4,21.397196078,2924,296.0,418,544,126,465.2,42.0233268555,4652,455.5,278,388,110,326.2,37.7088848947,3262,314.5,0.13984169066,0.227091640234,0.0872499495745,0.176729536057,0.0274596866284,1.76729536057,0.166215,747,942,195,848.7,62.5172776119,8487,847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14246112,51,8.25,20,1.96425600437,241,347,106,281.848484848,24.2451134872,9301,282.0,269,424,155,332.636363636,30.612750544,10977,330.0,396,664,268,508.121212121,61.9837503514,16768,496.0,201,376,175,296.787878788,44.0844627173,9794,294.0,0.199079394341,0.368916809559,0.169837415218,0.264219901327,0.0403897141037,8.71925674379,0.261111,721,1119,398,911.272727273,87.3808358184,30072,915.0,-0.0115356445312,0.248748779297,0.260284423828,0.0215518835819,0.0684228745664,0.711212158203,0.0
14250305,13,28.5,38,2.00796544417,335,383,48,357.254385965,9.7655062512,40727,357.0,384,470,86,417.570175439,14.9372778106,47603,416.0,188,417,229,256.587719298,34.7274630702,29251,253.5,238,437,199,269.929824561,35.5339519625,30772,259.0,-0.123543120921,0.0407766997814,0.164319820702,-0.0258498620038,0.038933038127,-2.94688426843,-0.0190726,977,1259,282,1044.75438596,49.9065023017,119102,1033.5,0.129638671875,1.20581054688,1.076171875,0.733800519977,0.244951302531,83.6532592773,0.7267
14236616,11,34.2500000005,30,1.44605907331,319,447,128,391.664233577,22.1953100104,53658,397.0,466,685,219,560.919708029,35.5151984314,76846,565.0,571,985,414,718.160583942,74.5984123015,98388,709.0,543,901,358,654.649635036,54.1008238588,89687,647.0,-0.0259541980922,0.165930598974,0.191884797066,0.0452314596037,0.0370303977067,6.1967099657,0.0397767,1334,2033,699,1607.23357664,102.875182168,220191,1611.0,0.123077392578,2.45010375977,2.32702636719,1.29028186659,0.656516397129,176.768615723,1.01514
14221939,34,235.750000001,130,2.38843028635,214,318,104,258.924708378,12.1820606896,244166,258.0,260,468,208,358.335100742,25.7072619555,337910,358.0,674,1182,508,909.208907741,97.1493141065,857384,898.0,204,545,341,348.274655355,36.8218874272,328423,348.0,0.337304532528,0.614369511604,0.277064979076,0.444816696998,0.0470279948774,419.462145269,0.440129,679,1322,643,965.534464475,70.6448155032,910499,963.0,-0.105499267578,1.93118286133,2.03668212891,0.628388357314,0.457097104679,592.570220947,0.706177
14310353,22,5958.24999999,3820,13.960438831,284,473,189,408.67318424,14.1341574415,9739908,409.0,435,766,331,657.883942433,25.6250400912,15679348,659.0,754,1313,559,1098.52125205,38.2322805366,26181057,1099.0,510,1050,540,893.58444174,39.8077051941,21296798,897.0,0.0485639683902,0.230317279696,0.181753311306,0.103062914124,0.0115485940158,2456.29843232,0.101435,1229,2274,1045,1960.14156841,75.4374468653,46716054,1964.0,-0.207061767578,1.38067626953,1.58773803711,0.11213885821,0.1499838717,2672.60540771,0.0604248
14228024,33,942.999999982,593,5.44745830701,207,323,116,240.936373277,11.3613725963,908812,240.0,266,494,228,322.054082715,21.7450824948,1214788,320.0,528,931,403,695.913573701,60.6141330413,2624986,690.0,241,452,211,338.40747614,31.7047232682,1276473,335.0,0.238267153502,0.481973439455,0.243706285954,0.345453030196,0.034105957672,1303.0488299,0.342105,717,1197,480,901.397932131,61.755379173,3400073,895.0,-0.0901794433594,2.03982543945,2.13000488281,0.581299273106,0.449445319252,2192.66085815,0.549057
14201376,51,120.750000004,108,2.7725236138,198,321,123,239.960662526,20.4592334436,115901,235.0,249,438,189,304.608695652,32.9589443927,147126,296.0,442,1152,710,700.438923395,151.287195849,338312,669.0,177,480,303,268.300207039,51.6860539992,129589,259.0,0.229116946459,0.62714779377,0.398030847311,0.440699375688,0.0744285997877,212.857798457,0.444003,629,1227,598,812.869565217,102.578100151,392616,789.0,-0.114074707031,1.15142822266,1.26550292969,0.357833704346,0.285217390933,172.833679199,0.331848
14151464,41,1218.00000001,572,4.62346370438,235,310,75,261.795361248,6.07768157221,1275467,262.0,300,448,148,363.508210181,12.4414859638,1771012,365.0,223,587,364,323.36001642,35.4127913398,1575410,315.0,241,443,202,314.624589491,16.9872112996,1532851,315.0,-0.199312716722,0.274809151888,0.47412186861,0.011574019195,0.0610307754958,56.3886215178,-0.00465116,785,1201,416,939.92816092,33.9269682424,4579330,942.0,-0.0760192871094,1.71716308594,1.79318237305,0.29057055193,0.381491788776,1415.659729,0.144394
14205570,33,2807.75000003,2322,12.361696178,245,403,158,316.614459977,16.4987395382,3555897,315.0,360,620,260,478.966432197,30.5660723399,5379272,477.0,631,1044,413,794.582851037,50.9307901804,8923960,790.0,456,883,427,656.509037486,47.879708247,7373253,653.0,0.00342231336981,0.240485832095,0.237063518725,0.095405620102,0.0203862016254,1071.50051937,0.092707,1113,1882,769,1452.08992966,91.1106936925,16308422,1444.0,-0.340057373047,1.44482421875,1.7848815918,0.134601988719,0.217936080073,1511.7149353,0.0
14179869,12,4.74999999977,15,1.94150951032,211,264,53,236.473684211,18.3399719367,4493,231.0,269,376,107,320.315789474,35.6666623519,6086,319.0,388,552,164,460.263157895,41.7622873255,8745,458.0,131,313,182,230.421052632,49.0953055849,4378,234.0,0.24304716289,0.495183050632,0.252135887742,0.34001434712,0.0671627096889,6.46027259529,0.331429,612,927,315,787.210526316,97.2823232428,14957,787.0,0.259307861328,0.944671630859,0.685363769531,0.439453125,0.18369919391,8.349609375,0.372009
14197974,33,15527.2500001,4050,9.16859561593,175,324,149,251.861759165,10.4265614034,15642882,251.0,204,479,275,356.581477725,21.2636882624,22146919,358.0,578,1237,659,942.414046273,62.8336978582,58532394,941.0,132,519,387,323.242959957,33.1597027722,20076297,322.0,0.303523033857,0.698285698891,0.394762665033,0.48910646931,0.0440081192414,30377.9137024,0.48871,548,1317,769,931.686196847,61.7347384278,57866098,931.0,-0.314849853516,5.4352722168,5.75012207031,0.282749188494,0.598169353718,17561.2693481,0.0
14143479,22,75.2499999998,77,2.50398971689,426,466,40,442.631229236,7.77509151011,133232,442.0,698,766,68,729.61461794,13.718248835,219614,730.0,1139,1252,113,1192.15614618,20.9028492494,358839,1193.0,938,1056,118,996.617940199,20.7653448144,299982,995.0,0.0785484611988,0.101154737175,0.0226062759757,0.0893662258042,0.00457710771634,26.8992339671,0.08901,2064,2281,217,2168.86378738,38.0149216761,652828,2166.0,-0.0408020019531,0.464538574219,0.505340576172,0.0669216016598,0.0862340391339,20.1434020996,0.0284424
14139891,51,2.5,10,1.78412411615,233,293,60,257.7,16.7514178504,2577,255.5,286,358,72,315.1,24.9857959649,3151,309.5,392,551,159,477.6,47.5798276584,4776,485.0,203,320,117,248.4,38.8077311885,2484,233.5,0.222963958979,0.387696713209,0.16473275423,0.317799842358,0.0500894837812,3.17799842358,0.313831,737,947,210,821.2,76.4562620065,8212,800.5,0.0128173828125,0.642700195312,0.6298828125,0.151849365234,0.241064769381,1.51849365234,0.034317
14126662,13,31.0000000019,74,3.74926330037,260,448,188,337.822580645,41.0632966142,41890,334.0,296,515,219,382.161290323,41.3611917016,47388,377.0,271,1071,800,481.048387097,138.472883967,59650,461.5,208,603,395,335.540322581,74.0725885472,41607,316.5,0.0322580635548,0.340118736029,0.307860672474,0.170471552189,0.069019474378,21.1384724714,0.166225,836,1497,661,1055.52419355,130.087158357,130885,1033.0,0.00543212890625,2.77221679688,2.76678466797,1.68040983139,0.583255444925,208.370819092,1.59001
14119579,41,580.749999979,242,2.83279941942,206,359,153,264.266465777,13.6058541515,613891,263.0,253,475,222,357.262160999,24.7004206617,829920,354.0,407,871,464,638.86698235,60.9295122745,1484088,637.0,206,584,378,373.001291433,38.2974570961,866482,368.0,0.148496240377,0.435897439718,0.287401199341,0.262593787643,0.0372972082629,610.005368695,0.260618,665,1404,739,994.529918209,72.79244363,2310293,986.0,-0.163330078125,1.75955200195,1.92288208008,0.229752316025,0.270638353441,533.714630127,0.151581
14176665,22,3802.24999999,1320,6.0387724481,338,512,174,438.172595174,17.8233600563,6664167,437.0,501,804,303,685.466763101,30.8906702692,10425264,686.0,846,1306,460,1083.19034782,46.4278033722,16474242,1083.0,590,1011,421,867.095009534,43.2452509909,13187648,867.0,0.0736368745565,0.251028805971,0.177391931415,0.110954811586,0.0119665973833,1687.5117294,0.109034,1454,2295,841,1990.73436781,88.1245595002,30277079,1990.0,-0.168792724609,1.18246459961,1.35125732422,0.115905115611,0.151198098796,1762.80090332,0.0671997
14209167,33,4456.74999999,2780,11.7471016642,193,347,154,254.096314579,12.3934073656,4529775,253.0,242,523,281,359.088517417,22.8633170882,6401471,356.0,500,1107,607,796.384024233,56.0426092266,14197138,794.0,175,667,492,369.014248051,40.7286940682,6578417,364.0,0.209141269326,0.667272746563,0.458131477237,0.367314032579,0.0450595586927,6548.10725878,0.367867,619,1533,914,982.199080047,73.3706500168,17509663,973.0,-0.316436767578,2.26022338867,2.57666015625,0.214426924083,0.353982913422,3822.58877563,0.00436401
14116193,13,3.5,8,1.20628807018,331,405,74,367.571428571,24.067507099,5146,364.5,364,437,73,392.714285714,23.1776634205,5498,382.5,265,397,132,329.0,35.5065386332,4606,331.5,219,335,116,270.285714286,28.1562694653,3784,269.5,0.0454545468092,0.14649681747,0.10104227066,0.0976658862616,0.0264705074544,1.36732240766,0.102764,965,1177,212,1030.57142857,63.7166879752,14428,1005.0,0.731658935547,8.13946533203,7.40780639648,1.79190063477,1.80855385947,25.0866088867,1.12885
14108501,13,19.9999999998,23,1.45080120017,307,427,120,375.0625,24.6796189952,30005,376.0,326,478,152,392.8875,29.7018491638,31431,392.5,178,458,280,271.45,46.0450594527,21716,273.5,205,475,270,273.8375,39.4893795058,21907,271.0,-0.174013927579,0.10019646585,0.274210393429,-0.00654992286582,0.0544386824426,-0.523993829265,0.00178764,853,1367,514,1041.7875,80.1022305791,83343,1041.0,0.939666748047,3.56201171875,2.6223449707,1.78821678162,0.493049001826,143.057342529,1.68042
14088217,21,3297.75000003,2135,10.4877924167,252,433,181,323.810855887,18.5853351638,4271389,321.0,357,650,293,486.358881055,33.5127689462,6415560,481.0,627,1102,475,873.567508149,51.9683163872,11523229,872.0,447,915,468,697.482677583,46.6510244249,9200494,697.0,0.025559104979,0.260292172432,0.234733067453,0.112276129148,0.0201590004623,1481.0344196,0.108389,1074,1993,919,1507.65241453,89.3594330775,19887443,1499.0,-0.225036621094,4.39141845703,4.61645507812,0.161361406303,0.424004503303,2128.51831055,0.0
14060849,11,323.000000001,176,2.76252663918,250,499,249,394.868421053,33.319352956,510170,402.0,414,729,315,587.890866873,46.3594417814,759555,600.0,512,1032,520,715.879256966,57.1800640479,924916,704.0,475,962,487,691.523219814,53.411672286,893448,691.0,-0.0379562042654,0.171648159623,0.209604363889,0.0172394583574,0.0287693500144,22.2733801977,0.0081117,1180,2060,880,1674.28250774,121.531837503,2163173,1696.5,-0.0203247070312,4.31533813477,4.3356628418,3.23800782006,0.715666329072,4183.50610352,3.5137
14058809,34,115.999999999,82,2.14773119802,216,306,90,261.573275862,10.5900804087,121370,261.0,296,437,141,370.056034483,18.7807531192,171706,371.0,771,1106,335,963.560344828,57.3012364904,447092,966.0,213,484,271,348.515086207,33.7663719676,161711,349.0,0.375886529684,0.629565238953,0.253678709269,0.468875042645,0.0407760469697,217.558019787,0.468318,725,1227,502,980.144396552,59.3731501605,454787,982.0,-0.0472106933594,1.60217285156,1.64938354492,0.1121337496,0.312489778989,52.0300598145,0.0
14049606,34,96.9999999981,59,1.6899008037,228,271,43,247.412371134,6.93712941214,95996,248.0,316,394,78,349.886597938,12.8182185814,135756,350.0,855,1143,288,975.659793814,42.3360723572,378556,970.0,258,387,129,313.152061856,20.5614510418,121503,313.0,0.449275374413,0.615499258041,0.166223883629,0.513925562123,0.0279152270297,199.403118104,0.510331,808,1050,242,910.451030928,38.3569127625,353255,911.0,-0.0883178710938,0.974548339844,1.06286621094,0.113027985563,0.246370933158,43.8548583984,0.0
14048983,13,149.250000002,79,1.824168657,376,475,99,434.5360134,16.2230307429,259418,436.0,508,629,121,573.167504188,20.6041599279,342181,575.0,146,376,230,242.693467337,36.4331126775,144888,243.0,339,503,164,404.793969849,26.1958113665,241662,407.0,-0.459459453821,-0.111764706671,0.34769474715,-0.254010691727,0.0526394634117,-151.644382961,-0.251534,1262,1562,300,1412.49748744,48.808023859,843261,1414.0,-0.0478210449219,1.57278442383,1.62060546875,0.197288730436,0.319577052763,117.78137207,0.00415039
14040153,11,194.000000007,114,2.3088677327,189,458,269,316.243556701,28.263737828,245405,323.0,234,671,437,463.62242268,55.7198715438,359771,479.0,366,1008,642,595.06314433,96.0104557365,461769,604.0,126,801,675,374.384020619,72.8374440093,290522,381.5,0.0761245638132,0.607476651669,0.531352087855,0.229732951965,0.0506391473035,178.272770725,0.230218,549,1930,1381,1154.25,146.086312486,895698,1189.0,0.0624694824219,5.6257019043,5.56323242188,4.44875512664,1.64954864333,3452.23397827,5.13083
14048074,12,4.75000000047,15,1.94150951018,191,244,53,214.947368421,12.0981672566,4084,215.0,212,313,101,258.789473684,23.825194421,4917,260.0,456,706,250,579.894736842,56.490236452,11018,571.0,123,288,165,194.631578947,37.4449919725,3698,198.0,0.327102810144,0.651063859463,0.323961049318,0.498395091609,0.0792119746055,9.46950674057,0.482625,526,845,319,668.368421053,73.1510409512,12699,672.0,0.885406494141,1.50674438477,0.621337890625,1.18022075452,0.24340861119,22.4241943359,1.30084
14043846,31,30.4999999993,43,2.19641096883,198,262,64,239.483606557,13.3079746871,29217,242.5,244,351,107,308.31147541,22.746674038,37614,308.0,752,1032,280,918.516393443,63.7329512538,112059,929.0,153,332,179,257.745901639,37.0720524569,31445,260.5,0.500763356686,0.665024638176,0.16426128149,0.563692154943,0.0357987637481,68.770442903,0.560365,595,945,350,805.540983607,72.7820852058,98276,811.0,-0.00238037109375,0.882263183594,0.884643554688,0.171010502049,0.131020896712,20.86328125,0.138062
14019849,14,2226.0,900,5.38114875128,219,647,428,294.062219227,11.7238149024,2618330,294.0,286,947,661,402.434636119,20.2375047642,3583278,402.0,280,1127,847,568.038185085,42.8673739509,5057812,565.0,85,1215,1130,492.833557951,39.9358556511,4388190,491.0,-0.0435261726379,0.534246563911,0.577772736549,0.0710873053377,0.015830968946,632.961366727,0.0699734,668,2694,2026,1189.3304133,67.1316527169,10589798,1188.0,-0.290618896484,1.71054077148,2.00115966797,0.312024814849,0.375876966529,2778.26895142,0.18042
13970212,31,104.499999999,61,1.68332028818,204,262,58,235.897129187,8.39009677035,98605,236.0,247,368,121,314.899521531,19.0847881447,131628,311.0,841,1292,451,1133.27990431,80.3913313187,473711,1143.5,146,327,181,252.019138756,25.3239228619,105344,251.0,0.54852938652,0.734786570072,0.186257183552,0.6356422673,0.0345911026303,265.698467731,0.636873,597,948,351,802.815789474,50.6757403477,335577,800.0,-0.0117492675781,4.52667236328,4.53842163086,1.57144551984,1.63177036868,656.864227295,1.96481
14026848,12,2.5,9,1.60571170454,188,268,80,219.5,22.3886131772,2195,217.5,236,376,140,282.3,41.9524731095,2823,275.5,355,629,274,457.6,82.2425680533,4576,450.0,200,480,280,298.0,82.646234034,2980,286.0,0.134355276823,0.301492542028,0.167137265205,0.220376847684,0.0509462668499,2.20376847684,0.215035,634,1124,490,799.8,146.086823499,7998,779.0,2.14779663086,3.90133666992,1.75354003906,2.95727539062,0.777437002972,29.5727539062,2.53029
14018652,34,78.4999999984,115,3.66149191899,239,348,109,288.261146497,17.2507348673,90514,287.0,352,514,162,415.920382166,29.3970734686,130599,413.0,766,1055,289,869.831210191,52.1101251253,273127,869.0,345,638,293,461.515923567,55.5874940222,144916,454.0,0.193548381329,0.44801223278,0.254463851452,0.308248174466,0.05096031474,96.7899267823,0.308532,957,1500,543,1165.69745223,98.5552684991,366029,1153.5,-0.0654907226562,1.19934082031,1.26483154297,0.170189535542,0.235147291957,53.4395141602,0.0286255
13986255,34,97.0000000009,72,2.06225182822,230,290,60,247.518041237,8.15299478709,96037,246.0,299,413,114,332.520618557,13.7577377527,129018,331.0,692,893,201,772.613402062,34.6901606088,299774,772.5,299,516,217,363.634020619,28.3798802937,141090,359.0,0.24074074626,0.443462908268,0.202722162008,0.360218718648,0.0363192625215,139.764862835,0.363724,828,1219,391,943.672680412,47.4980040387,366145,939.0,-0.0289001464844,1.07388305664,1.10278320312,0.210186043965,0.236394030113,81.5521850586,0.162476
13982768,13,219.749999997,96,1.82684566578,269,378,109,329.390216155,19.5772486379,289534,326.0,283,338,55,310.791808874,11.4286081486,273186,310.0,193,394,201,244.491467577,26.3147502728,214908,238.0,187,379,192,221.369738339,24.7722007172,194584,215.0,-0.0512820519507,0.138833001256,0.190115053207,0.0497776013088,0.0414215559506,43.7545115504,0.0567686,784,1010,226,861.551763367,45.8240860846,757304,850.0,-0.00393676757812,1.00650024414,1.01043701172,0.233434683634,0.173805752674,205.189086914,0.215576
13971666,11,655.499999996,199,2.19261204921,223,532,309,321.760488177,25.9762373557,843656,322.0,288,832,544,469.112509535,44.8017491149,1230013,467.0,596,1365,769,919.771929825,100.655736422,2411642,936.0,411,1252,841,736.506102212,92.9567031797,1931119,754.0,-0.0302325580269,0.29788684845,0.328119406477,0.111623167884,0.0349667497273,292.675946191,0.10826,963,2597,1634,1527.37909992,144.303742994,4004788,1546.0,-0.0258178710938,5.27322387695,5.29904174805,3.42727280536,1.11797144442,8986.30929565,3.83304
